team_name,manager_name,league,pressing_intensity_normalized,possession_control_normalized,counter_attack_focus_normalized,long_ball_reliance_normalized,set_piece_dependency_normalized,defensive_line_height_normalized,squad_rotation_rate_normalized,formation_variability_normalized,attack_tempo_normalized,wing_play_emphasis_normalized,build_up_initiation_normalized,dribbling_propensity_normalized,defensive_aggression_normalized,offensive_width_variation_normalized,xg_differential_normalized,positional_attack_distribution_normalized,pressing_success_rate_normalized,substitution_impact_normalized,game_state_adaptability_normalized,opposition_quality_adjustment_normalized,in_game_tactical_shifts_normalized,set_piece_efficiency_normalized,player_development_impact_normalized,risk_taking_index_normalized
Freiburg,Julian Schuster,Bundesliga,2.01,-1.787,1.4209999999999994,0.8069999999999995,-0.9850000000000004,1.609,0.2179999999999999,2.8119999999999994,0.0049999999999998,-0.1830000000000007,2.4110000000000005,1.2080000000000002,-1.386000000000001,0.4059999999999997,0.0191999999999997,-2.8711,2.582,0.0804,0.8648,1.8885,3.6148,-2.9725,-1.6846,0.1028000000000002
Heidenheim,Frank Schmidt,Bundesliga,-0.1799999999999997,1.8660000000000008,2.322000000000001,2.774,-1.7699999999999996,-0.8619999999999992,0.2760000000000016,1.1839999999999993,1.41,-0.4060000000000006,0.5020000000000007,-1.5439999999999996,2.548,2.092,1.1794,2.3248,-0.4309999999999999,-1.1721999999999997,0.0985999999999997,3.072,-1.6514000000000002,-1.95,-2.177199999999999,0.2046000000000003
Hoffenheim,Christian Ilzer,Bundesliga,2.28,-1.435999999999999,1.988000000000001,0.996,-0.5800000000000001,1.8520000000000003,0.7040000000000006,-1.864,0.1400000000000001,0.2759999999999998,2.708000000000001,1.4240000000000004,-1.008,0.5680000000000001,-0.2373999999999997,-1.7457999999999996,2.781,1.1312000000000002,0.0644,-2.217,-1.0506000000000002,-2.08,2.1662000000000003,1.4884000000000004
Holstein Kiel,Marcel Rapp,Bundesliga,-1.92,-0.3959999999999999,-1.331999999999999,1.5559999999999996,0.6200000000000001,2.572,2.144,-0.904,0.54,1.6359999999999992,-1.411999999999999,2.064,0.1119999999999992,1.048,0.5786000000000004,-0.8338000000000001,1.4259999999999995,0.4781999999999999,1.4934000000000005,2.478,1.2534,2.1300000000000003,2.9582000000000006,1.0724
Mainz 05,Henriksen,Bundesliga,-0.1100000000000001,0.4569999999999998,1.969,-0.677,0.835,-0.2990000000000001,1.4019999999999997,0.2679999999999998,-1.0550000000000002,1.2129999999999996,0.0790000000000001,-0.488,0.6459999999999999,-0.8660000000000001,2.6338000000000004,0.1271000000000001,0.6529999999999998,1.9856000000000005,-1.9978,-1.7535,2.0672,0.9075000000000002,-1.8544,-0.4808
RB Leipzig,Zsolt Löw,Bundesliga,0.6000000000000001,1.3800000000000003,-1.5399999999999991,-0.1800000000000001,1.9000000000000004,0.3400000000000003,2.6800000000000006,1.12,-0.7,2.42,0.8600000000000003,0.08,1.6399999999999997,-0.4399999999999999,-1.978,-0.8759999999999999,-0.89,-1.1109999999999998,1.5779999999999998,2.45,-1.937,2.515000000000001,3.0390000000000006,1.853
St. Pauli,Alexander Blessin,Bundesliga,0.3799999999999999,1.094,2.998,-0.3340000000000001,1.5699999999999998,0.1419999999999999,2.284,0.8559999999999999,-0.81,2.046,0.6179999999999999,-0.096,1.332,-0.5720000000000001,0.3345999999999999,1.3532,1.461,0.2002,0.3424,1.958,1.0324,1.49,-0.6648000000000002,-0.8385999999999999
Stuttgart,Sebastian Hoeneß,Bundesliga,-1.1900000000000004,0.5529999999999999,0.2010000000000005,2.067,1.715,-1.771,-1.5419999999999998,-0.0280000000000004,0.9049999999999998,2.876999999999999,-0.609,2.648,1.1339999999999986,1.4859999999999998,1.9802000000000004,0.8059000000000001,-0.4580000000000003,-2.0976,1.4987999999999997,1.3134999999999994,0.3338,0.7424999999999998,-1.5876,2.8218
Union Berlin,Steffen Baumgart,Bundesliga,0.1899999999999999,0.847,2.599,-0.4670000000000001,1.285,-0.0289999999999999,1.942,0.6279999999999997,-0.905,1.723,0.4090000000000002,-0.248,1.0659999999999998,-0.6860000000000002,1.5497999999999998,-2.2009,-1.497,1.4326,-1.3588,0.8164999999999998,-2.0988,1.3825000000000005,0.3175999999999999,-1.4618
Werder Bremen,Ole Werner,Bundesliga,1.3200000000000005,-1.1839999999999993,0.4720000000000013,-1.1760000000000002,0.4800000000000004,0.4880000000000004,2.976000000000001,2.984,2.16,2.144,2.152000000000001,-0.3439999999999994,-0.3520000000000003,2.992,-1.5055999999999998,-2.2502,-1.7159999999999995,2.4028,0.6086,-1.168,3.1786000000000003,2.625,2.4178000000000006,2.1646000000000005
Wolfsburg,Ralph Hasenhüttl,Bundesliga,0.1799999999999997,2.334,-1.9220000000000008,-1.974,-1.2300000000000004,-0.5380000000000003,0.9239999999999996,1.6159999999999997,1.59,0.2059999999999995,0.8980000000000006,-1.2560000000000002,-1.9480000000000004,2.308,-2.1244,1.0652000000000004,-0.6940000000000001,-0.9878,-0.9786,1.428,0.2763999999999997,0.6549999999999998,-1.1478000000000002,-2.2596
Angers,Alexandre Dujeux,Ligue 1,-1.57,-1.4409999999999998,-1.097,-1.699,-1.355,-1.613,-1.226,-1.484,-1.785,-1.269,-1.527,-1.656,-1.398,-1.742,1.2905999999999995,-2.8723,-0.484,-1.7278,0.7814,-2.7395,1.8714,-2.1125,-2.3728,-2.1446
Auxerre,Christophe Pélissier,Ligue 1,-0.2800000000000002,1.7360000000000009,2.112,2.704,-1.92,-0.952,0.096,1.064,1.36,-0.5760000000000005,0.3920000000000003,-1.6239999999999997,2.4079999999999995,2.032,0.7124000000000001,-1.4191999999999996,1.7839999999999998,1.7188000000000003,-1.7594,-0.403,-1.8894,-3.15,-1.4512,0.2216000000000002
Brest,Éric Roy,Ligue 1,-1.97,-0.4609999999999994,-1.4369999999999994,1.521,0.5449999999999999,2.527,2.0540000000000003,-0.9639999999999996,0.5150000000000001,1.5510000000000002,-1.4669999999999996,2.024,0.0419999999999998,1.0180000000000002,0.6326,-2.4582999999999995,0.8859999999999998,0.9962,-0.1655999999999997,0.4005000000000001,1.2894,1.7824999999999998,-1.1238,0.6683999999999999
Clermont Foot,Pascal Gastien,Ligue 1,-0.01,0.5870000000000002,2.1790000000000003,-0.607,0.985,-0.209,1.582,0.3879999999999999,-1.005,1.383,0.189,-0.4079999999999999,0.786,-0.806,1.6158,0.3411,0.0530000000000001,2.6396,1.9052,0.3615,-1.1548,-0.9775,1.3346,-2.6078
Le Havre,Didier Digard,Ligue 1,-1.67,-1.571,-1.307,-1.769,-1.505,-1.7029999999999998,-1.406,-1.604,-1.835,-1.439,-1.637,-1.736,-1.538,-1.802,-2.3914,0.3837,-0.1339999999999998,1.9182,-0.2016000000000001,0.4104999999999999,1.3783999999999996,-0.7875000000000001,-1.8418,-3.0976
Lens,Will Still,Ligue 1,2.09,-1.6829999999999998,1.5890000000000004,0.8629999999999995,-0.8650000000000002,1.681,0.3620000000000001,2.9079999999999995,0.0449999999999999,-0.0470000000000006,2.499000000000001,1.2720000000000002,-1.274000000000001,0.4539999999999997,1.7278000000000002,1.3351,0.373,1.2686000000000002,0.4931999999999998,-1.2485000000000002,0.0831999999999997,-2.9125,2.5586,-0.5597999999999999
Lille,Bruno Génésio,Ligue 1,0.0499999999999998,0.665,2.305,-0.5650000000000002,1.0749999999999995,-0.155,1.69,0.4599999999999995,-0.975,1.4849999999999994,0.2549999999999999,-0.3600000000000001,0.8699999999999997,-0.7700000000000002,2.3210000000000006,1.6645,1.885,0.3269999999999998,-0.6210000000000001,2.2225,1.8689999999999996,-1.0225000000000004,0.7619999999999999,-1.526
Lyon,Paulo Fonseca,Ligue 1,2.74,0.6620000000000008,-1.5459999999999994,-0.1820000000000003,2.6099999999999994,1.766,0.532,-0.3119999999999994,2.87,-0.4420000000000001,-1.2859999999999996,0.7920000000000007,1.6359999999999992,-1.1559999999999997,0.0107999999999999,-0.1663999999999999,2.228,0.9746,-2.5647999999999995,2.4689999999999994,-0.7597999999999998,0.1249999999999997,0.3246,2.0722
Marseille,Roberto De Zerbi,Ligue 1,2.960000000000001,0.9480000000000022,-1.083999999999996,-0.0279999999999995,2.9400000000000013,1.9640000000000004,0.9280000000000008,-0.048,2.9800000000000004,-0.0679999999999978,-1.0439999999999987,0.9680000000000007,1.9440000000000008,-1.024,1.9582000000000008,-1.445599999999999,0.2170000000000002,2.6984000000000004,0.5107999999999998,1.0260000000000002,0.6808000000000002,1.4100000000000006,0.7584000000000002,0.5088000000000001
Metz,László Bölöni,Ligue 1,0.3900000000000001,1.1070000000000002,-1.981,-0.3269999999999999,1.585,0.1510000000000002,2.3020000000000005,0.8679999999999999,-0.8049999999999999,2.063,0.6290000000000004,-0.0879999999999998,1.346,-0.5660000000000001,-1.7612,2.7571,0.708,2.3456,-0.1828,-0.2535,2.5072,-0.8825000000000001,2.4006,0.8091999999999999
Monaco,Adi Hütter,Ligue 1,-1.72,-1.636,-1.412,-1.804,-1.58,-1.748,-1.496,-1.664,-1.86,-1.524,-1.692,-1.776,-1.608,-1.832,-0.1873999999999998,-2.5158,1.151,1.3262000000000005,-2.7806,-1.277,1.7243999999999997,1.2800000000000002,-2.7688,-0.4066000000000001
Montpellier,Jean-Louis Gasset,Ligue 1,2.99,-0.5129999999999999,-1.520999999999999,1.493,0.4850000000000003,2.4910000000000005,1.982000000000001,-1.0119999999999996,0.4950000000000001,1.4830000000000003,-1.5109999999999992,1.9920000000000004,-0.0140000000000002,0.9940000000000002,1.4058000000000002,0.4810999999999998,-0.827,0.1046000000000001,1.1452,2.3715,-0.3697999999999997,-0.4824999999999999,3.0496000000000003,1.1722
Nantes,Antoine Kombouaré,Ligue 1,1.06,1.978,-0.5739999999999998,0.1419999999999999,2.59,0.754,-1.492,1.6719999999999997,-0.47,-1.798,1.3660000000000003,0.4480000000000004,2.284,-0.1640000000000001,-0.2098000000000001,-0.9316,-2.153,-2.8526,1.0288,2.991,-1.0912000000000002,0.835,1.5673999999999997,1.5618
Nice,Franck Haise,Ligue 1,0.7999999999999998,-1.86,-0.620000000000001,-1.54,-0.3000000000000007,0.0199999999999995,2.039999999999999,2.3599999999999994,1.9,1.2599999999999998,1.58,-0.7599999999999998,-1.08,2.68,0.241,0.1870000000000002,0.0399999999999998,-0.0580000000000001,1.809,0.94,3.374,0.8899999999999997,-1.4080000000000004,-2.266
Paris Saint-Germain,Luis Enrique,Ligue 1,-0.8999999999999999,-0.5699999999999998,0.3100000000000005,-1.23,-0.3499999999999998,-1.0099999999999998,-0.0199999999999997,-0.6799999999999999,-1.45,-0.1299999999999999,-0.7899999999999998,-1.12,-0.4599999999999999,-1.34,-2.388,1.304,-1.86,-2.066,-0.477,-1.54,-0.2519999999999999,1.6900000000000004,-1.281,0.083
Reims,Habib Beye,Ligue 1,1.16,2.1080000000000005,-0.363999999999999,0.2119999999999997,2.74,0.8440000000000003,-1.3119999999999994,1.7919999999999998,-0.4199999999999999,-1.628,1.4760000000000004,0.5280000000000005,2.4239999999999995,-0.104,1.8222,0.1274000000000003,-0.908,1.2464,0.2118000000000001,2.606,0.5167999999999998,1.67,-1.7135999999999998,1.1448
Rennes,Eirik Horneland,Ligue 1,2.539999999999999,0.4019999999999992,-1.966000000000001,-0.3220000000000009,2.3099999999999987,1.5860000000000003,0.1720000000000006,-0.5520000000000014,2.77,-0.7820000000000036,-1.5060000000000002,0.6319999999999997,1.355999999999998,-1.2760000000000007,-1.5082000000000002,-1.0794,0.858,-0.1233999999999996,-0.2908000000000004,0.8739999999999997,-0.3108000000000004,0.5599999999999994,-0.6483999999999998,1.4711999999999998
Strasbourg,Liam Rosenior,Ligue 1,0.9900000000000002,1.8870000000000005,-0.7209999999999992,0.0929999999999999,2.4850000000000003,0.6910000000000003,-1.6179999999999994,1.588,-0.5049999999999999,-1.917,1.2890000000000006,0.3920000000000003,2.186,-0.2059999999999999,0.0758000000000003,2.5511000000000004,-2.272,1.4746,2.8752000000000004,-1.4185,0.5702000000000002,-0.1974999999999998,-2.9504,-2.0228
Toulouse,Carles Martínez Novell,Ligue 1,-1.4500000000000002,0.2149999999999998,-0.3450000000000006,1.885,1.3249999999999993,2.995,2.99,-0.3400000000000007,0.7749999999999999,2.4349999999999987,-0.8949999999999996,2.4400000000000004,0.7699999999999996,1.3299999999999996,-2.009,-0.5055000000000002,0.7949999999999999,2.632000000000001,0.7739999999999998,2.4525,0.1039999999999999,2.6225,-0.383,-0.3759999999999999
Saint-Étienne,Laurent Batlles,Ligue 1,1.99,-0.3129999999999988,1.879000000000001,-0.7069999999999999,1.4849999999999994,1.091000000000001,-0.8179999999999978,-1.2119999999999995,2.495,-1.7170000000000003,2.889000000000001,0.1920000000000001,0.5860000000000003,-1.606,-0.5791999999999998,-2.4239,-0.947,-0.2703999999999992,-1.6747999999999998,0.4664999999999999,-0.7547999999999999,2.7775,-2.600399999999999,-1.9378
